IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia,Estudios,TipoCliente
1722,"Ouphasakda, Drolma",1988-01-25,M,ES,Almeria,Primario,VIP
1723,"Garnier, Mariah",1985-09-29,NA,Wf,Gerona,PreUniversitario,V I P
1724,"Sevin, Tony",1971-07-06,NA,ES,Toledo,Primario,Comun
1725,"Sanders, Ashley",1949-03-02,NA,ES,SEGOVIA,Primario,COMUN
1726,"Kennedy, Civad",1956-05-26,M,ES,CASTELLÓN,Universitario,NUEVO
1727,"Anderson, Coleton",1962-08-10,m,Nf,Guipuzcoa,Primario,NUEVO
1728,"Flood, Rachel",1943-07-02,M,ES,almería,Universitario,VIP
1729,"al-Wali, Turfa",1959-03-01,f,BF,Málaga,Secundario,VIP
1730,"Gonzales, Kevin",1990-03-14,NA,ES,huesca,Secundario,Comun
1731,"el-Latif, Saeed",1974-03-11,F,ES,Segovia,Universitario,COMUN
1732,"Mai, Steven",1943-02-02,m,ES,Salamanca,Secundario,Común
1733,"el-Ullah, Zaki",1971-09-23,m,W.F.,Granada,Universitario,COMUN
1734,"Galvan, Senaida",1970-10-04,NA,ES,GERONA,Secundario,Común
1735,"el-Hussein, Raamiz",1963-08-07,M,C.X.,Santa Cruz de Tenerife,Primario,VIP
1736,"al-Hai, Naseer",1976-01-07,M,ES,Valencia,Primario,Común
1737,"Leon Parra, Sarah",1983-03-24,m,ES,Cantabria,Secundario,VIP
1738,"Esquibel, Tylor",1973-10-09,M,ES,Caceres,PreUniversitario,Comun
1739,"Yin, Jerry",1942-05-20,F,Pk,Málaga,Primario,nuevo
1740,"Embray, Alejandre",1943-12-07,f,ES,Almería,Universitario,Común
1741,"Hernandez, Carlos",1946-08-15,F,F.K.,La Coruña,Universitario,NUEVO
1742,"Walker, Lauren",1966-10-15,f,ES,Madrid,Universitario,nuevo
1743,"Rice, Chloe",1945-11-19,F,ES,Valladolid,Universitario,V I P
1744,"Harber, Sooraj",1955-08-19,m,ES,ÁLAVA,Universitario,Comun
1745,"Rodriguez, Crue",1985-03-18,M,NA,NAVARRA,Secundario,Común
1746,"Arroyos, Dakota",1952-04-07,m,ES,Málaga,Secundario,VIP
1747,"Jenkins, Esra",1982-03-25,M,K.R.,Madrid,Universitario,V.I.P.
1748,"Plascencia, Bryan",1976-07-20,NA,ES,Cordoba,Universitario,vip
1749,"Christensen, Sinh",1994-11-26,M,ES,huesca,PreUniversitario,V I P
1750,"Day, Makayla",1991-06-23,NA,ES,león,Secundario,NUEVO
1751,"al-Elbaz, Nazeeha",1959-08-10,NA,sh,ciudad real,Universitario,V.I.P.
1752,"Mcknight, Ryan",1994-11-11,NA,ES,HUESCA,Universitario,vip
1753,"York, Joseph",1982-11-10,NA,kz,Valladolid,Secundario,V I P
1754,"Salinas, Joshua",1991-09-10,F,ES,PONTEVEDRA,Secundario,nuevo
1755,"Beeler, Bailey",1944-01-28,M,ES,Pontevedra,Universitario,vip
1756,"Celestino, Whitney",1977-02-06,M,ES,valladolid,Secundario,Común
1757,"Fortner, Cayla",1962-01-06,F,ZM,VALLADOLID,Universitario,Común
1758,"Watkins, Tyler",1964-08-25,m,ES,CUENCA,Secundario,nuevo
1759,"Baker, Megan",1953-01-18,M,KG,Soria,Secundario,vip
1760,"Childs, Ashley",1981-01-16,NA,ES,La Rioja,Secundario,COMUN
1761,"al-Ishmael, Khaalida",1970-02-27,F,ES,SANTA CRUZ DE TENERIFE,Primario,Comun
1762,"Larson, Taylor",1978-08-03,F,ES,Salamanca,Secundario,NUEVO
1763,"Mizner, Michael",1943-11-18,NA,ht,Burgos,PreUniversitario,V.I.P.
1764,"el-Javid, Sahheeda",1982-06-19,F,ES,la coruña,Secundario,nuevo
1765,"Light Bosquez, Devin",1972-03-20,M,NA,guipúzcoa,Primario,V.I.P.
1766,"Owen, Lafaith",1940-08-06,NA,ES,LAS PALMAS,Primario,nuevo
1767,"el-Matin, Abdus Salam",1994-09-17,f,ES,Tarragona,Secundario,Común
1768,"Suda, Aaron",1957-05-18,f,ES,Zamora,Secundario,nuevo
1769,"Ordunez, Emily",1952-07-20,M,S.I.,burgos,Secundario,nuevo
1770,"Decluette, Lashon",1986-09-25,m,ES,navarra,Secundario,NUEVO
1771,"Jones, Jaylen",1976-11-18,m,M.L.,Guadalajara,Primario,NUEVO
1772,"Nguyen, Khadijah",1983-03-25,M,ES,Vizcaya,Primario,VIP
1773,"Russell, Wardell",1973-12-03,f,ES,TARRAGONA,Primario,COMUN
1774,"Romero, David",1946-04-21,NA,ES,Álava,PreUniversitario,COMUN
1775,"Prark, Sarah",1993-02-09,F,ch,alicante,Secundario,V.I.P.
1776,"al-Abdoo, Shaahida",1944-08-03,NA,ES,NAVARRA,Secundario,nuevo
1777,"Palomo, Shanda",1966-04-01,NA,W.S.,TERUEL,Secundario,Común
1778,"Koster, Molly",1945-12-03,m,ES,Guipúzcoa,Universitario,NUEVO
1779,"al-Hanif, Hikma",1952-01-27,M,ES,soria,Primario,Común
1780,"Mcneil, Dominic",1958-03-31,NA,ES,Murcia,Secundario,nuevo
1781,"Flores, Devanny",1969-09-18,f,NA,Santa Cruz de Tenerife,Primario,V.I.P.
1782,"Simon, Patrick",1960-08-18,f,ES,JAÉN,Secundario,VIP
1783,"Willis, Joseph",1967-02-20,F,I.E.,Córdoba,Primario,Comun
1784,"Teasley, Sergio",1960-11-25,NA,ES,Segovia,Universitario,nuevo
1785,"Hughes, Na'Gee",1947-08-31,M,ES,Guadalajara,Universitario,vip
1786,"Davis, Nakeia",1944-06-15,m,ES,Santa Cruz De Tenerife,PreUniversitario,NUEVO
1787,"Reynolds, Brittany",1984-10-20,M,ps,Huesca,PreUniversitario,vip
1788,"Raymond, Leniga",1972-10-23,M,ES,LA RIOJA,Universitario,nuevo
1789,"Lai, Mario",1990-05-06,NA,U.S.,álava,Primario,COMUN
1790,"Ryan, Brenda",1978-08-22,f,ES,Tarragona,PreUniversitario,COMUN
1791,"Zion, Christopher",1977-07-29,f,ES,zaragoza,Primario,V.I.P.
1792,"al-Noorani, Izza",1974-08-02,m,ES,Asturias,Universitario,V.I.P.
1793,"Hathaway, Hoang",1964-04-26,f,CX,CÁCERES,Secundario,V I P
1794,"Lawrence, Jaitaya",1944-10-17,f,ES,almería,Primario,V.I.P.
1795,"Shelby, Nicholas",1985-11-16,NA,EC,huesca,Primario,NUEVO
1796,"Herbert, Jessica",1990-05-20,m,ES,vizcaya,Primario,Común
1797,"Bile, Trayvon",1988-11-30,f,ES,ISLAS BALEARS,Primario,V I P
1798,"Alvarado, William",1967-08-20,F,ES,Álava,PreUniversitario,Comun
1799,"Wilson, Jesse",1986-07-20,f,HU,Almería,Universitario,nuevo
1800,"Johnson, Jasmine",1971-07-14,m,ES,ALICANTE,PreUniversitario,NUEVO
1801,"Ali, Grace",1944-06-11,F,KM,Cuenca,Primario,V.I.P.
1802,"Williams, Haikeem",1984-07-02,NA,ES,guipúzcoa,Primario,COMUN
1803,"Reveles-Hernand, Carlos",1971-12-30,M,ES,Castellón,Secundario,V I P
1804,"Harrier, Nicole",1977-03-15,f,ES,Murcia,Primario,vip
1805,"Posey, Shaylynn",1988-07-22,NA,NA,PALENCIA,PreUniversitario,VIP
1806,"Park, Andrew",1959-09-07,f,ES,Ávila,Universitario,vip
1807,"Hogeland, Iyhanna",1957-02-13,M,dj,Valladolid,Secundario,VIP
1808,"Glasoe, Rose",1972-05-13,m,ES,Cantabria,PreUniversitario,Común
1809,"Stuhr, Cassidy",1987-09-18,m,ES,VALENCIA,Secundario,NUEVO
1810,"Bacalane, Jordan",1982-07-04,M,ES,Alava,PreUniversitario,COMUN
1811,"Ross, Rhiannon",1962-10-11,F,dz,Granada,Universitario,V.I.P.
1812,"Diaz, James",1987-05-10,NA,ES,burgos,Secundario,V I P
1813,"Ehret, Garrett",1989-11-03,F,M.Q.,málaga,Primario,V.I.P.
1814,"al-Aziz, Saleel",1962-10-13,f,ES,la rioja,Primario,Comun
1815,"Cothran, Clarissa",1949-09-06,M,ES,Islas Balears,PreUniversitario,NUEVO
1816,"Lull, Thomas",1941-05-28,f,ES,salamanca,PreUniversitario,NUEVO
1817,"Lee, Munkhzaya",1982-11-22,m,Sa,Huelva,PreUniversitario,vip
1818,"Garrette, Christopher",1955-03-06,F,ES,ALMERÍA,Universitario,COMUN
1819,"Collins, Stephen",1966-08-08,F,MO,Orense,Universitario,VIP
1820,"Tromble, Eamon",1944-04-06,f,ES,La Rioja,Secundario,vip
1821,"Villa, Dario",1993-03-17,m,ES,burgos,Primario,nuevo
1822,"Garcia, Christopher",1965-10-03,F,ES,valladolid,Primario,vip
1823,"Higaki, Anthony",1960-09-13,M,I.L.,lérida,PreUniversitario,Comun
1824,"Trujillo, Jose",1944-10-19,m,ES,tarragona,Secundario,nuevo
1825,"Robinson, Ayeisha",1973-02-01,F,Sy,GUIPÚZCOA,Primario,V I P
1826,"Mcguire, Jairus",1970-02-09,M,ES,SALAMANCA,Universitario,V.I.P.
1827,"Nwizu, Brent",1979-05-07,F,ES,Valladolid,Universitario,COMUN
1828,"Bolton, Charisha",1940-02-17,NA,ES,ZAMORA,Universitario,nuevo
1829,"Dozler, David",1991-02-23,F,re,Badajoz,PreUniversitario,V I P
1830,"Lauer, Monique",1969-08-20,m,ES,Sevilla,Primario,nuevo
1831,"Treitman, Johney",1940-11-02,F,Gb,málaga,Secundario,V I P
1832,"Radford, Hawa",1949-03-10,f,ES,LAS PALMAS,Secundario,VIP
1833,"Wu, Malachai",1951-02-22,m,ES,segovia,Primario,vip
1834,"Lee, Richard",1949-03-14,F,ES,madrid,Secundario,VIP
1835,"Munoz, Miranda",1979-05-05,NA,JO,LA RIOJA,Primario,NUEVO
1836,"Hughes, Tia",1984-03-27,NA,ES,Cádiz,Secundario,V.I.P.
1837,"Bertaud, Victoria",1986-01-13,F,M.D.,Vizcaya,PreUniversitario,V.I.P.
1838,"el-Omer, Sanad",1964-11-21,F,ES,Las Palmas,Universitario,V I P
1839,"Lee, Kyle",1976-05-21,m,ES,La Coruña,Primario,COMUN
1840,"Horton, Angela",1980-12-24,NA,ES,asturias,Universitario,nuevo
1841,"Smith, Brandon",1956-11-18,f,PA,BARCELONA,Secundario,nuevo
1842,"al-Shariff, Husniyya",1986-01-09,F,ES,Jaén,Secundario,VIP
1843,"Dang-Baca, Patricia",1982-05-27,M,VG,Cantabria,Universitario,Común
1844,"Vigil, Alexia",1987-11-18,NA,ES,Malaga,Universitario,Comun
1845,"el-Taha, Hanaaa",1966-11-15,M,ES,HUELVA,Primario,VIP
1846,"Schmalz, Alex",1941-08-07,m,ES,BADAJOZ,Universitario,V.I.P.
1847,"al-Rasul, Aatifa",1943-01-18,M,Tw,Huesca,PreUniversitario,V I P
1848,"King, Marion",1954-04-07,NA,ES,Alava,PreUniversitario,Común
1849,"Cornejo, Phoenix",1989-04-12,m,Hk,ASTURIAS,PreUniversitario,nuevo
1850,"Shao, Matthan",1993-12-31,M,ES,BURGOS,Primario,V I P
1851,"Quang, Stephanie",1981-09-06,f,ES,BADAJOZ,PreUniversitario,Común
1852,"Begay, John",1990-01-15,f,ES,Salamanca,Primario,nuevo
1853,"Mommandi, Dongwoo",1952-07-22,m,NA,Alicante,Secundario,nuevo
1854,"Kongsomboonvech, Megan",1957-06-26,NA,ES,Navarra,PreUniversitario,V I P
1855,"al-Habibi, Dhaahir",1988-02-28,NA,Ht,GERONA,Secundario,V I P
1856,"al-Nasser, Murshid",1974-04-20,M,ES,teruel,Universitario,vip
1857,"el-Turay, Ariyya",1962-01-24,f,ES,León,Primario,V I P
1858,"Sawyer, Irvin",1977-06-24,NA,ES,la rioja,Universitario,Comun
1859,"al-Ebrahimi, Adhraaa",1963-02-26,M,K.G.,cuenca,PreUniversitario,V.I.P.
1860,"Brown, Keiley",1952-02-15,f,ES,Madrid,Primario,vip
1861,"Kitchens, Allexis",1978-03-06,m,Sl,Toledo,PreUniversitario,NUEVO
1862,"Leach, Cordell",1990-07-08,f,ES,Granada,PreUniversitario,vip
1863,"el-Kazi, Hamdi",1982-08-04,M,ES,Guipuzcoa,PreUniversitario,COMUN
1864,"al-Radi, Atheer",1973-02-27,M,ES,Zamora,Primario,VIP
1865,"Mendoza, Selena",1965-01-26,f,in,las palmas,PreUniversitario,V I P
1866,"el-Mansour, Saabiqa",1941-04-28,F,ES,Segovia,Primario,COMUN
1867,"Boiko, Julia",1980-03-11,M,TT,CASTELLÓN,Primario,COMUN
1868,"Graham, Bailey",1953-05-02,F,ES,Almeria,Primario,nuevo
1869,"Lumba, Yuying",1954-07-29,NA,ES,soria,Primario,nuevo
1870,"Verde, Destiny",1969-07-24,F,ES,Navarra,Secundario,vip
1871,"Langridge, Mia",1990-10-03,f,TV,cádiz,Universitario,NUEVO
1872,"el-Abdallah, Rafeeqa",1980-09-18,F,ES,GRANADA,Universitario,V.I.P.
1873,"Martinez, Liz",1960-06-20,M,NA,burgos,Secundario,vip
1874,"el-Mina, Sulaimaan",1944-12-17,f,ES,GUADALAJARA,PreUniversitario,V I P
1875,"el-Hanif, Kameel",1947-10-05,M,ES,Caceres,Universitario,COMUN
1876,"Barron, Richard",1949-02-06,m,ES,Castellón,Secundario,V I P
1877,"Eaton-Mora, Kellcie",1973-01-18,M,NP,guadalajara,Primario,V.I.P.
1878,"Ta, Jonathan",1945-04-21,NA,ES,Valencia,Secundario,vip
1879,"al-Amini, Maahir",1944-10-10,M,NA,La Coruña,Universitario,COMUN
1880,"Tran, Joseph",1949-07-16,NA,ES,Leon,Universitario,COMUN
1881,"Cobb, Thadeaus",1969-01-13,m,ES,Ciudad Real,PreUniversitario,NUEVO
1882,"Henley, Cheyenne",1952-10-30,f,ES,lugo,PreUniversitario,COMUN
1883,"Avitia, Avria",1973-07-03,m,sn,pontevedra,Primario,VIP
1884,"Cardoza, Jaime",1980-07-18,F,ES,Tarragona,Secundario,Común
1885,"Skodack, Cassidy",1941-05-31,F,jp,HUELVA,Primario,nuevo
1886,"al-Aziz, Muhsin",1992-05-30,f,ES,Teruel,Secundario,Común
1887,"Alarid, Elizabeth",1942-06-25,NA,ES,Malaga,PreUniversitario,V I P
1888,"Ho, Davis",1948-04-07,NA,ES,ÁVILA,Universitario,nuevo
1889,"Rodriguez, Diep",1952-03-27,m,O.M.,Granada,Universitario,V.I.P.
1890,"Braxton, Korina",1964-05-05,m,ES,Palencia,Primario,VIP
1891,"Rinhart, Daniel",1988-03-27,NA,TD,lérida,Primario,Común
1892,"Gurreri, Shay",1952-09-25,F,ES,Islas Balears,Universitario,vip
1893,"Fisher, Nathaniel",1965-02-01,F,ES,la rioja,PreUniversitario,V I P
1894,"Rothe, Kevin",1988-01-18,NA,ES,LA RIOJA,PreUniversitario,V I P
1895,"Han, Shane",1941-04-30,F,Lb,TERUEL,PreUniversitario,VIP
1896,"Tsend Ayush, Melissa",1990-08-24,m,ES,Zamora,Universitario,VIP
1897,"Blackburn, Jasahne",1969-04-07,f,NA,zaragoza,Secundario,V.I.P.
1898,"Keuhne, Warren",1974-11-03,M,ES,valencia,Universitario,COMUN
1899,"Vallie, Ashley",1960-09-26,M,ES,Segovia,Universitario,V I P
1900,"Harves, Alexis",1956-03-11,NA,ES,Palencia,PreUniversitario,VIP
1901,"al-Rehman, Haniyya",1989-12-02,F,O.M.,Caceres,Primario,Común
1902,"al-Abad, Tufail",1946-01-19,f,ES,LÉRIDA,Secundario,VIP
1903,"el-Karam, Zaghlool",1977-12-30,M,it,Murcia,Primario,COMUN
1904,"Hightower, Jeffrey",1962-04-11,f,ES,Valladolid,Universitario,NUEVO
1905,"Lesuer, Natalie",1962-10-20,NA,ES,Cuenca,PreUniversitario,VIP
1906,"Malcom, Eileen",1984-04-25,f,ES,toledo,PreUniversitario,Común
1907,"Omega, Te",1952-11-25,NA,Id,murcia,Universitario,V.I.P.
1908,"Little, Abdullah",1956-10-07,F,ES,la coruña,Universitario,Común
1909,"Mazotti, So Min",1965-09-30,F,NR,Palencia,PreUniversitario,vip
1910,"Horton, Gabriel",1982-01-04,F,ES,cádiz,PreUniversitario,V.I.P.
1911,"Phenna, Seth",1954-12-31,F,ES,Córdoba,PreUniversitario,Común
1912,"Cambigue, Travis",1983-05-27,M,ES,Malaga,PreUniversitario,Comun
1913,"Castruita, Dale",1975-06-04,f,Mf,león,PreUniversitario,COMUN
1914,"Vigil, Rebecca",1940-02-25,m,ES,castellón,Universitario,V I P
1915,"Archuleta Joyce, Mercedes",1980-07-16,M,bh,VALLADOLID,Primario,V I P
1916,"Arguello, Karissa",1941-03-05,M,ES,huelva,Secundario,Común
1917,"Cho, Jun",1962-03-15,NA,ES,Islas Balears,PreUniversitario,NUEVO
1918,"Thompson, Arlene",1945-07-16,f,ES,Cuenca,Secundario,V.I.P.
1919,"Cushinberry, Gerald",1976-02-19,NA,Uz,Malaga,Primario,VIP
1920,"Littlejohn, Michel",1941-09-01,F,ES,TERUEL,Primario,V I P
1921,"Kelso, John",1959-09-10,m,nl,Burgos,Primario,V.I.P.
1922,"Dybdahl, Lindsey",1960-09-22,NA,ES,Gerona,Primario,Común
1923,"Mcconnell, Janelle",1970-05-26,M,ES,Burgos,Secundario,V I P
1924,"Padilla, Jordyn",1964-06-20,M,ES,granada,Secundario,VIP
1925,"al-Sultana, Khairi",1958-09-21,f,sr,lugo,PreUniversitario,vip
1926,"Johnson, Alliyah",1940-09-10,NA,ES,valencia,Primario,Común
1927,"Vigil, Ana",1954-01-27,f,Ec,málaga,Primario,V.I.P.
1928,"Gonzalez, Karlos",1951-11-27,f,ES,madrid,Secundario,Comun
1929,"Torrez, Jose",1971-12-22,f,ES,Palencia,Primario,NUEVO
1930,"Abdalla, Tessciela",1976-10-28,M,ES,badajoz,Universitario,Comun
1931,"Gallegos, Aliaha",1985-02-02,M,gh,ciudad real,Universitario,COMUN
1932,"Morales, Jeanette",1988-04-30,m,ES,Huelva,Secundario,VIP
1933,"Mccall, Nathan",1980-09-09,F,NA,Madrid,PreUniversitario,Comun
1934,"Martinez, Tajrik",1958-09-15,M,ES,valladolid,Primario,Común
1935,"Peregoy, Breeanna",1962-10-25,m,ES,MADRID,Primario,NUEVO
1936,"el-Suleiman, Jiyaad",1984-04-22,NA,ES,salamanca,Secundario,Comun
1937,"Romero Ramirez, Mireya",1957-10-17,NA,Bv,ALICANTE,Universitario,Común
1938,"Mckay, Antonio",1983-12-06,M,ES,Las Palmas,PreUniversitario,Común
1939,"el-Safar, Raita",1977-01-12,M,qa,Teruel,Primario,COMUN
1940,"Kiatoukaysy, Thomas",1948-11-02,F,ES,salamanca,Secundario,VIP
1941,"Dubois, Tiffany",1953-11-07,NA,ES,TERUEL,Primario,Común
1942,"Franklin, Joseph",1987-08-13,M,ES,Zaragoza,Secundario,Comun
1943,"Mccrae, Kiana",1957-01-10,NA,Sc,Toledo,Primario,COMUN
1944,"Ramirez Gonzalez, Sean",1960-09-23,F,ES,GERONA,Universitario,Nuebo
1945,"Germann, Storme",1951-05-05,f,NA,ALICANTE,Universitario,V I P
1946,"Castillo, Angelica",1956-05-05,F,ES,CÁDIZ,Primario,V I P
1947,"al-Alli, Hishaam",1944-07-28,F,ES,Guipuzcoa,Secundario,V I P
1948,"Chuong, Thao Kim",1980-07-17,m,ES,Cuenca,Universitario,Comun
1949,"Doerr, Erin",1988-04-04,F,R.O.,La Coruña,Secundario,NUEVO
1950,"Apodaca-Anaya, Allegra",1947-04-10,NA,ES,PALENCIA,Secundario,VIP
1951,"el-Jamil, Abdul Baari",1941-12-22,f,IM,LEÓN,Primario,Común
1952,"Rudolph, Brianna",1946-03-10,f,ES,badajoz,Universitario,V I P
1953,"Prescott, Tanner",1947-02-04,f,ES,Pontevedra,PreUniversitario,VIP
1954,"Barron, Dennis",1990-08-04,m,ES,Teruel,Primario,COMUN
1955,"el-Shaban, Bilaal",1963-04-16,NA,Q.A.,ISLAS BALEARS,PreUniversitario,NUEVO
1956,"Booker, Tyra",1977-07-04,M,ES,la coruña,PreUniversitario,VIP
1957,"Gozeh, Abdul",1940-10-18,NA,UM,Las Palmas,Secundario,VIP
1958,"Leverette, Iniece",1944-04-19,M,ES,Tarragona,PreUniversitario,V.I.P.
1959,"Cruz, Herman-Omar",1992-10-25,NA,ES,Sevilla,PreUniversitario,COMUN
1960,"Guzman, Lorenzo",1944-11-28,NA,ES,VALENCIA,Universitario,Nuebo
1961,"el-Siddiqi, Taariq",1952-06-08,NA,Bn,La Rioja,PreUniversitario,VIP
1962,"Rizo, Antonio",1978-07-17,NA,ES,HUESCA,Universitario,V.I.P.
1963,"Castellot, Cicely",1993-09-24,M,PG,Granada,Secundario,NUEVO
1964,"Johnson, Markice",1985-02-14,f,ES,cáceres,PreUniversitario,vip
1965,"Ardito, Brianna",1990-06-06,f,ES,Vizcaya,Secundario,V.I.P.
1966,"Johnson, Michael",1994-04-06,m,ES,Islas Balears,Secundario,Común
1967,"Sepulveda, Karla",1965-11-05,NA,NA,huelva,Universitario,Comun
1968,"Palmer, Deshawn",1943-08-29,F,ES,Avila,Universitario,Nuebo
1969,"Sullivan, Wilmer",1955-04-24,f,KI,LUGO,PreUniversitario,V.I.P.
1970,"Contreras, Lacie",1980-03-02,M,ES,Murcia,PreUniversitario,vip
1971,"Ramirez, Desmond",1972-06-30,f,ES,LAS PALMAS,Universitario,NUEVO
1972,"Lillie, Crystal",1956-06-07,F,ES,VALENCIA,Universitario,NUEVO
1973,"Lott, Sadyan",1944-03-14,M,JO,zaragoza,Primario,Común
1974,"Kiatoukaysi, Inderpal",1956-03-09,NA,ES,SEGOVIA,Universitario,V I P
1975,"Jackson, Kellan",1945-12-11,m,NA,Valladolid,Primario,COMUN
1976,"Tom, Rachael",1949-12-26,M,ES,cáceres,PreUniversitario,vip
1977,"al-Kamel, Arkaan",1978-01-16,m,ES,Almería,PreUniversitario,V I P
1978,"al-Mustafa, Shafeeqa",1980-07-15,m,ES,álava,Secundario,vip
1979,"el-Rasul, Jawhar",1957-09-24,NA,N.G.,barcelona,Universitario,Comun
1980,"Cordova, Micaela",1991-03-04,m,ES,Cáceres,PreUniversitario,vip
1981,"Nevarez, Tessa",1952-12-23,m,P.E.,Santa Cruz De Tenerife,Secundario,vip
1982,"Plummer, Dakota",1954-04-20,f,ES,Guadalajara,Universitario,vip
1983,"al-Abraham, Nizaar",1945-07-29,f,ES,Salamanca,Universitario,Comun
1984,"Figel, Chelsea",1949-04-26,F,ES,Barcelona,Universitario,nuevo
1985,"Grandi, Rie",1990-10-28,f,Bg,Zamora,Universitario,vip
1986,"Yang, Brandon",1972-10-01,m,ES,Sevilla,Universitario,COMUN
1987,"Tsosie, Savannah",1957-11-23,m,NL,GUADALAJARA,Primario,vip
1988,"Ndiaye, Cameron",1946-11-21,M,ES,Jaen,Primario,Comun
1989,"Weckmann, Steven",1957-01-13,M,ES,Teruel,Primario,NUEVO
1990,"Sykes, Bethelhem",1943-11-20,m,ES,LAS PALMAS,PreUniversitario,VIP
1991,"el-Musa, Zubair",1943-10-28,m,K.R.,Albacete,Primario,NUEVO
1992,"Kuhlmann Kazay, Noel",1953-09-24,f,ES,Orense,Primario,nuevo
1993,"Garcia, Eric",1980-07-28,m,tv,Pontevedra,Primario,vip
1994,"Rodriguez, Gregory",1962-08-24,f,ES,LA RIOJA,Secundario,Comun
1995,"Torrez, Quintina",1970-04-09,F,ES,Guipuzcoa,Primario,COMUN
1996,"Macedo, Leslie",1948-12-02,M,ES,lérida,Secundario,V I P
1997,"Gilmore, Kevin",1985-05-03,f,Mo,cuenca,PreUniversitario,V.I.P.
1998,"Meza, Rosalio",1972-04-06,f,ES,granada,Universitario,vip
1999,"Helton, Tyesha",1989-07-23,F,MW,Álava,PreUniversitario,Común
2000,"Haynes, Emma",1964-06-18,F,ES,cuenca,PreUniversitario,Común
2001,"Chavez, Michael",1958-11-08,F,ES,HUESCA,Universitario,Común
2002,"Elliott, Caleb",1963-02-18,M,ES,Ávila,Universitario,NUEVO
2003,"Armstrong, Russell",1963-09-11,F,DJ,ALMERÍA,Primario,V I P
2004,"Flores, Lance",1984-10-27,F,ES,Granada,Secundario,V.I.P.
2005,"el-Farooq, Hujja",1964-11-20,M,A.L.,Orense,PreUniversitario,VIP
2006,"Rodden, Brittany",1962-05-20,f,ES,Huelva,Universitario,Común
2007,"Watkins, Brandon",1957-05-18,m,ES,castellón,Secundario,NUEVO
2008,"Jones Embry, Isis",1941-06-01,f,ES,Salamanca,Primario,NUEVO
2009,"Sanchez-Ruiz, Taylor",1956-06-04,F,Mu,TARRAGONA,PreUniversitario,V I P
2010,"Archibold, Bu",1969-02-14,NA,ES,Orense,Primario,vip
2011,"Monter, Dillon",1947-12-07,F,sk,ávila,Primario,nuevo
2012,"Kee, Frank",1942-03-23,NA,ES,CÓRDOBA,Universitario,Común
2013,"Collier, Alisha",1992-03-30,f,ES,teruel,Secundario,V I P
2014,"Stevens, Alec",1993-12-19,F,ES,ALMERÍA,Primario,Común
2015,"Espinosa, Helen",1978-08-03,M,G.Q.,Zamora,Primario,vip
2016,"Frost, Ellen",1987-03-27,NA,ES,CÓRDOBA,PreUniversitario,VIP
2017,"Yann, Benjamin",1982-03-22,f,KP,ciudad real,Primario,V I P
2018,"Hart, Victoria",1945-04-10,f,ES,madrid,Secundario,nuevo
2019,"Witty, Johanna",1991-10-05,f,ES,Huesca,PreUniversitario,VIP
2020,"Evans, Joshua",1951-04-27,NA,ES,Badajoz,PreUniversitario,nuevo
2021,"Howard, Damon",1993-11-27,f,rw,MURCIA,Primario,COMUN
2022,"al-Karim, Imraan",1970-05-22,f,ES,madrid,PreUniversitario,COMUN
2023,"Bowman, Jeremy",1966-04-17,M,pe,Barcelona,Secundario,NUEVO
2024,"Martinez, Ander",1987-09-28,f,ES,vizcaya,Universitario,Común
2025,"Strait, Madison",1961-08-08,F,ES,Badajoz,Primario,VIP
2026,"Rudd, Dashawn",1979-10-31,NA,ES,Huelva,PreUniversitario,V I P
2027,"Jackson, Estevan",1963-11-07,F,bo,Ciudad Real,Universitario,vip
2028,"el-Mina, Juhaina",1950-08-06,F,ES,BARCELONA,PreUniversitario,Comun
2029,"Bank, Tracy",1979-03-18,NA,SO,lugo,PreUniversitario,V.I.P.
2030,"Huger, Cameron",1952-10-05,F,ES,ávila,Universitario,V.I.P.
2031,"Nguyen, Jenaer",1954-10-13,NA,ES,soria,PreUniversitario,NUEVO
2032,"al-Abdallah, Raaida",1967-06-01,f,ES,Cantabria,PreUniversitario,V.I.P.
2033,"Fraley, Keenan",1947-09-11,m,B.R.,Cuenca,Universitario,NUEVO
2034,"Parker, Sasha",1955-01-15,f,ES,Badajoz,Universitario,VIP
2035,"al-Sala, Fahd",1994-01-25,m,NA,almería,Primario,COMUN
2036,"Nunn, Demetrius",1961-09-13,NA,ES,Malaga,Universitario,Comun
2037,"Torres, Ian",1978-06-24,M,ES,Segovia,Primario,vip
2038,"Benavidez, Jessica",1978-08-05,m,ES,BURGOS,Primario,VIP
2039,"Nichols, Matthew",1954-02-21,m,I.E.,cáceres,Secundario,Comun
2040,"Rocha, Alonzo",1952-01-28,m,ES,LAS PALMAS,Primario,V I P
2041,"Torres, Alexander",1958-11-07,F,jo,pontevedra,PreUniversitario,NUEVO
2042,"Hilburn, Nolan",1941-02-17,M,ES,albacete,Universitario,V.I.P.
2043,"Anderson, Clara",1962-11-26,F,ES,CÁCERES,Secundario,vip
2044,"Dunning, Briana",1943-09-15,M,ES,Vizcaya,PreUniversitario,COMUN
2045,"Schippers, David",1984-04-12,m,I.E.,La Coruña,PreUniversitario,V I P
2046,"Garrett, Brittany",1948-03-03,F,ES,Leon,Primario,NUEVO
